Sub_Setor,Tecnico,Fundamentalista,tau,p-valor
Saude,volume_financeiro,mQtLk,-0.296589781814,0.0
Saude,volume_financeiro,meQtLk,-0.0336946064436,4.85128784913e-16
Saude,volume_financeiro,dpQtLk,-0.812493394209,0.0
Saude,volume_financeiro,vQtLk,-0.812548190549,0.0
Saude,volume_financeiro,sQtLk,-0.277757606502,0.0
Saude,volume_financeiro,mQtGp,-0.0423708501609,1.88727859062e-24
Saude,volume_financeiro,meQtGp,0.00804266361127,0.052741416854
Saude,volume_financeiro,dpQtGp,-0.756764405409,0.0
Saude,volume_financeiro,vQtGp,-0.756764397571,0.0
Saude,volume_financeiro,sQtGp,-0.0440127635604,2.97227449977e-26
Saude,volume_financeiro,mPol,-0.26903168966,0.0
Saude,volume_financeiro,mePol,-0.172572840454,0.0
Saude,volume_financeiro,dpPol,-0.877855345106,0.0
Saude,volume_financeiro,vPol,-0.877953095151,0.0
Saude,volume_financeiro,sPol,-0.329704686969,0.0
Servicos Financeiros Diversos,media,qt,-0.654401120372,0.0
Servicos Financeiros Diversos,media,mQtCom,-0.545841570471,0.0
Servicos Financeiros Diversos,media,meQtCom,-0.514284512217,0.0
Servicos Financeiros Diversos,media,dpQtCom,-0.660365894298,0.0
Servicos Financeiros Diversos,media,vQtCom,-0.660365886033,0.0
Servicos Financeiros Diversos,media,sQtCom,-0.546962865722,0.0
Servicos Financeiros Diversos,media,mQtTw,-0.572423045997,0.0
Servicos Financeiros Diversos,media,meQtTw,-0.470170939811,0.0
Servicos Financeiros Diversos,media,dpQtTw,-0.798901581924,0.0
Servicos Financeiros Diversos,media,vQtTw,-0.798972710695,0.0
Servicos Financeiros Diversos,media,sQtTw,-0.581501972171,0.0
Servicos Financeiros Diversos,media,mQtFb,-0.545582511166,0.0
Servicos Financeiros Diversos,media,meQtFb,-0.468844479686,0.0
Servicos Financeiros Diversos,media,dpQtFb,-0.773912096881,0.0
Servicos Financeiros Diversos,media,vQtFb,-0.773911918073,0.0
Servicos Financeiros Diversos,media,sQtFb,-0.55072552932,0.0
Servicos Financeiros Diversos,media,mQtLk,-0.54733350089,0.0
Servicos Financeiros Diversos,media,meQtLk,-0.506668611477,0.0
Servicos Financeiros Diversos,media,dpQtLk,-0.694531823743,0.0
Servicos Financeiros Diversos,media,vQtLk,-0.694531801136,0.0
Servicos Financeiros Diversos,media,sQtLk,-0.548743486792,0.0
Servicos Financeiros Diversos,media,mQtGp,-0.513676694886,0.0
Servicos Financeiros Diversos,media,meQtGp,-0.514011236075,0.0
Servicos Financeiros Diversos,media,dpQtGp,-0.597284576089,0.0
Servicos Financeiros Diversos,media,vQtGp,-0.597284581352,0.0
Servicos Financeiros Diversos,media,sQtGp,-0.513669986112,0.0
Servicos Financeiros Diversos,media,mPol,-0.654023000106,0.0
Servicos Financeiros Diversos,media,mePol,-0.609559868031,0.0
Servicos Financeiros Diversos,media,dpPol,-0.822229106645,0.0
Servicos Financeiros Diversos,media,vPol,-0.822544050327,0.0
Servicos Financeiros Diversos,media,sPol,-0.659315433147,0.0
Servicos Financeiros Diversos,negocios,qt,-0.669065955781,0.0
Servicos Financeiros Diversos,negocios,mQtCom,-0.481533841902,0.0
Servicos Financeiros Diversos,negocios,meQtCom,-0.459949349715,0.0
Servicos Financeiros Diversos,negocios,dpQtCom,-0.770155309385,0.0
Servicos Financeiros Diversos,negocios,vQtCom,-0.770155305046,0.0
Servicos Financeiros Diversos,negocios,sQtCom,-0.481571301285,0.0
Servicos Financeiros Diversos,negocios,mQtTw,-0.540443481839,0.0
Servicos Financeiros Diversos,negocios,meQtTw,-0.445690940328,0.0
Servicos Financeiros Diversos,negocios,dpQtTw,-0.835415559772,0.0
Servicos Financeiros Diversos,negocios,vQtTw,-0.835415488623,0.0
Servicos Financeiros Diversos,negocios,sQtTw,-0.539696555811,0.0
Servicos Financeiros Diversos,negocios,mQtFb,-0.512775980234,0.0
Servicos Financeiros Diversos,negocios,meQtFb,-0.435802569067,0.0
Servicos Financeiros Diversos,negocios,dpQtFb,-0.822521051779,0.0
Servicos Financeiros Diversos,negocios,vQtFb,-0.82252095166,0.0
Servicos Financeiros Diversos,negocios,sQtFb,-0.512317926359,0.0
Servicos Financeiros Diversos,negocios,mQtLk,-0.476500141675,0.0
Servicos Financeiros Diversos,negocios,meQtLk,-0.453751142387,0.0
Servicos Financeiros Diversos,negocios,dpQtLk,-0.782531247075,0.0
Servicos Financeiros Diversos,negocios,vQtLk,-0.782531229934,0.0
Servicos Financeiros Diversos,negocios,sQtLk,-0.476141754729,0.0
Servicos Financeiros Diversos,negocios,mQtGp,-0.462580765927,0.0
Servicos Financeiros Diversos,negocios,meQtGp,-0.462207768274,0.0
Servicos Financeiros Diversos,negocios,dpQtGp,-0.749615878153,0.0
Servicos Financeiros Diversos,negocios,vQtGp,-0.749615878256,0.0
Servicos Financeiros Diversos,negocios,sQtGp,-0.462571411811,0.0
Servicos Financeiros Diversos,negocios,mPol,-0.706659525431,0.0
Servicos Financeiros Diversos,negocios,mePol,-0.659482128363,0.0
Servicos Financeiros Diversos,negocios,dpPol,-0.873704353261,0.0
Servicos Financeiros Diversos,negocios,vPol,-0.873583972771,0.0
Servicos Financeiros Diversos,negocios,sPol,-0.671635623637,0.0
Servicos Financeiros Diversos,quantidade_papeis,qt,-0.774040013035,0.0
Servicos Financeiros Diversos,quantidade_papeis,mQtCom,-0.598950635886,0.0
Servicos Financeiros Diversos,quantidade_papeis,meQtCom,-0.539355541245,0.0
Servicos Financeiros Diversos,quantidade_papeis,dpQtCom,-0.847661897413,0.0
Servicos Financeiros Diversos,quantidade_papeis,vQtCom,-0.847661970702,0.0
Servicos Financeiros Diversos,quantidade_papeis,sQtCom,-0.598686814261,0.0
Servicos Financeiros Diversos,quantidade_papeis,mQtTw,-0.760409080424,0.0
Servicos Financeiros Diversos,quantidade_papeis,meQtTw,-0.669501443221,0.0
Servicos Financeiros Diversos,quantidade_papeis,dpQtTw,-0.925894784122,0.0
Servicos Financeiros Diversos,quantidade_papeis,vQtTw,-0.92589477345,0.0
Servicos Financeiros Diversos,quantidade_papeis,sQtTw,-0.759214672364,0.0
Servicos Financeiros Diversos,quantidade_papeis,mQtFb,-0.726483790716,0.0
Servicos Financeiros Diversos,quantidade_papeis,meQtFb,-0.608120862398,0.0
Servicos Financeiros Diversos,quantidade_papeis,dpQtFb,-0.911216882299,0.0
Servicos Financeiros Diversos,quantidade_papeis,vQtFb,-0.911214676409,0.0
Servicos Financeiros Diversos,quantidade_papeis,sQtFb,-0.723269594429,0.0
Servicos Financeiros Diversos,quantidade_papeis,mQtLk,-0.628205166328,0.0
Servicos Financeiros Diversos,quantidade_papeis,meQtLk,-0.549358857372,0.0
Servicos Financeiros Diversos,quantidade_papeis,dpQtLk,-0.86219292443,0.0
Servicos Financeiros Diversos,quantidade_papeis,vQtLk,-0.862192903645,0.0
Servicos Financeiros Diversos,quantidade_papeis,sQtLk,-0.628876283302,0.0
Servicos Financeiros Diversos,quantidade_papeis,mQtGp,-0.542904179365,0.0
Servicos Financeiros Diversos,quantidade_papeis,meQtGp,-0.52889550006,0.0
Servicos Financeiros Diversos,quantidade_papeis,dpQtGp,-0.819551643675,0.0
Servicos Financeiros Diversos,quantidade_papeis,vQtGp,-0.819551645476,0.0
Servicos Financeiros Diversos,quantidade_papeis,sQtGp,-0.542922314131,0.0
Servicos Financeiros Diversos,quantidade_papeis,mPol,-0.797708490266,0.0
Servicos Financeiros Diversos,quantidade_papeis,mePol,-0.731388960709,0.0
Servicos Financeiros Diversos,quantidade_papeis,dpPol,-0.941462037234,0.0
Servicos Financeiros Diversos,quantidade_papeis,vPol,-0.941475019257,0.0
Servicos Financeiros Diversos,quantidade_papeis,sPol,-0.771725306612,0.0
Servicos Financeiros Diversos,volume_financeiro,qt,-0.504719407356,0.0
Servicos Financeiros Diversos,volume_financeiro,mQtCom,-0.416114567942,0.0
Servicos Financeiros Diversos,volume_financeiro,meQtCom,-0.295182192175,0.0
Servicos Financeiros Diversos,volume_financeiro,dpQtCom,-0.897912188924,0.0
Servicos Financeiros Diversos,volume_financeiro,vQtCom,-0.897912219419,0.0
Servicos Financeiros Diversos,volume_financeiro,sQtCom,-0.411061812468,0.0
Servicos Financeiros Diversos,volume_financeiro,mQtTw,-0.485318711693,0.0
Servicos Financeiros Diversos,volume_financeiro,meQtTw,-0.375767636269,0.0
Servicos Financeiros Diversos,volume_financeiro,dpQtTw,-0.956497027281,0.0
Servicos Financeiros Diversos,volume_financeiro,vQtTw,-0.95649702704,0.0
Servicos Financeiros Diversos,volume_financeiro,sQtTw,-0.485201264203,0.0
Servicos Financeiros Diversos,volume_financeiro,mQtFb,-0.429388533342,0.0
Servicos Financeiros Diversos,volume_financeiro,meQtFb,-0.354898315858,0.0
Servicos Financeiros Diversos,volume_financeiro,dpQtFb,-0.951650758656,0.0
Servicos Financeiros Diversos,volume_financeiro,vQtFb,-0.951650760505,0.0
Servicos Financeiros Diversos,volume_financeiro,sQtFb,-0.431140438885,0.0
Servicos Financeiros Diversos,volume_financeiro,mQtLk,-0.408432719621,0.0
Servicos Financeiros Diversos,volume_financeiro,meQtLk,-0.301400993826,0.0
Servicos Financeiros Diversos,volume_financeiro,dpQtLk,-0.935592979498,0.0
Servicos Financeiros Diversos,volume_financeiro,vQtLk,-0.93559298957,0.0
Servicos Financeiros Diversos,volume_financeiro,sQtLk,-0.401137344096,0.0
Servicos Financeiros Diversos,volume_financeiro,mQtGp,-0.293453855104,0.0
Servicos Financeiros Diversos,volume_financeiro,meQtGp,-0.277685244214,0.0
Servicos Financeiros Diversos,volume_financeiro,dpQtGp,-0.86574440959,0.0
Servicos Financeiros Diversos,volume_financeiro,vQtGp,-0.865744368817,0.0
Servicos Financeiros Diversos,volume_financeiro,sQtGp,-0.293388809459,0.0
Servicos Financeiros Diversos,volume_financeiro,mPol,-0.447192690243,0.0
Servicos Financeiros Diversos,volume_financeiro,mePol,-0.342944852212,0.0
Servicos Financeiros Diversos,volume_financeiro,dpPol,-0.963133332409,0.0
Servicos Financeiros Diversos,volume_financeiro,vPol,-0.963098494092,0.0
Servicos Financeiros Diversos,volume_financeiro,sPol,-0.472244364239,0.0
Siderurgia e Metalurgia,media,qt,-0.613723955079,0.0
Siderurgia e Metalurgia,media,mQtCom,-0.302364387937,0.0
Siderurgia e Metalurgia,media,meQtCom,-0.213728605198,0.0
Siderurgia e Metalurgia,media,dpQtCom,-0.537261265011,0.0
Siderurgia e Metalurgia,media,vQtCom,-0.537261263455,0.0
Siderurgia e Metalurgia,media,sQtCom,-0.302364379372,0.0
Siderurgia e Metalurgia,media,mQtTw,-0.634735529483,0.0
Siderurgia e Metalurgia,media,meQtTw,-0.403215414897,0.0
Siderurgia e Metalurgia,media,dpQtTw,-0.756993705419,0.0
Siderurgia e Metalurgia,media,vQtTw,-0.75699573186,0.0
Siderurgia e Metalurgia,media,sQtTw,-0.623900165527,0.0
Siderurgia e Metalurgia,media,mQtFb,-0.62343773847,0.0
Siderurgia e Metalurgia,media,meQtFb,-0.384149602718,0.0
Siderurgia e Metalurgia,media,dpQtFb,-0.749417337378,0.0
Siderurgia e Metalurgia,media,vQtFb,-0.749451545333,0.0
Siderurgia e Metalurgia,media,sQtFb,-0.615223275089,0.0
Siderurgia e Metalurgia,media,mQtLk,-0.398887810043,0.0
Siderurgia e Metalurgia,media,meQtLk,-0.23898170217,0.0
Siderurgia e Metalurgia,media,dpQtLk,-0.593076041319,0.0
Siderurgia e Metalurgia,media,vQtLk,-0.593076025362,0.0
Siderurgia e Metalurgia,media,sQtLk,-0.398315358285,0.0
Siderurgia e Metalurgia,media,mQtGp,-0.223618535145,0.0
Siderurgia e Metalurgia,media,meQtGp,-0.20611403947,0.0
Siderurgia e Metalurgia,media,dpQtGp,-0.479164915131,0.0
Siderurgia e Metalurgia,media,vQtGp,-0.479164915578,0.0
Siderurgia e Metalurgia,media,sQtGp,-0.223618325924,0.0
Siderurgia e Metalurgia,media,mPol,-0.674006812428,0.0
Siderurgia e Metalurgia,media,mePol,-0.597112913754,0.0
Siderurgia e Metalurgia,media,dpPol,-0.800742590578,0.0
Siderurgia e Metalurgia,media,vPol,-0.800775425853,0.0
Siderurgia e Metalurgia,media,sPol,-0.594782265185,0.0
Siderurgia e Metalurgia,negocios,qt,-0.859469262931,0.0
Siderurgia e Metalurgia,negocios,mQtCom,-0.747262821279,0.0
Siderurgia e Metalurgia,negocios,meQtCom,-0.730564608906,0.0
Siderurgia e Metalurgia,negocios,dpQtCom,-0.934912849049,0.0
Siderurgia e Metalurgia,negocios,vQtCom,-0.934912846595,0.0
Siderurgia e Metalurgia,negocios,sQtCom,-0.747269627855,0.0
Siderurgia e Metalurgia,negocios,mQtTw,-0.810135937909,0.0
Siderurgia e Metalurgia,negocios,meQtTw,-0.750528630638,0.0
Siderurgia e Metalurgia,negocios,dpQtTw,-0.959504120024,0.0
Siderurgia e Metalurgia,negocios,vQtTw,-0.959507573803,0.0
Siderurgia e Metalurgia,negocios,sQtTw,-0.81103539317,0.0
Siderurgia e Metalurgia,negocios,mQtFb,-0.801353224031,0.0
Siderurgia e Metalurgia,negocios,meQtFb,-0.744616632776,0.0
Siderurgia e Metalurgia,negocios,dpQtFb,-0.95736723604,0.0
Siderurgia e Metalurgia,negocios,vQtFb,-0.957371344563,0.0
Siderurgia e Metalurgia,negocios,sQtFb,-0.799203850765,0.0
Siderurgia e Metalurgia,negocios,mQtLk,-0.756655171718,0.0
Siderurgia e Metalurgia,negocios,meQtLk,-0.729401502347,0.0
Siderurgia e Metalurgia,negocios,dpQtLk,-0.939485979838,0.0
Siderurgia e Metalurgia,negocios,vQtLk,-0.939485972662,0.0
Siderurgia e Metalurgia,negocios,sQtLk,-0.756575092743,0.0
Siderurgia e Metalurgia,negocios,mQtGp,-0.730445270414,0.0
Siderurgia e Metalurgia,negocios,meQtGp,-0.729610484544,0.0
Siderurgia e Metalurgia,negocios,dpQtGp,-0.928709875281,0.0
Siderurgia e Metalurgia,negocios,vQtGp,-0.928709876599,0.0
Siderurgia e Metalurgia,negocios,sQtGp,-0.73044489979,0.0
Siderurgia e Metalurgia,negocios,mPol,-0.872785014924,0.0
Siderurgia e Metalurgia,negocios,mePol,-0.848131697956,0.0
Siderurgia e Metalurgia,negocios,dpPol,-0.970527699849,0.0
Siderurgia e Metalurgia,negocios,vPol,-0.970532600976,0.0
Siderurgia e Metalurgia,negocios,sPol,-0.859016281828,0.0
Siderurgia e Metalurgia,quantidade_papeis,qt,-0.622293340383,0.0
Siderurgia e Metalurgia,quantidade_papeis,mQtCom,-0.344124544922,0.0
Siderurgia e Metalurgia,quantidade_papeis,meQtCom,-0.290889381667,0.0
Siderurgia e Metalurgia,quantidade_papeis,dpQtCom,-0.840523344765,0.0
Siderurgia e Metalurgia,quantidade_papeis,vQtCom,-0.840523342116,0.0
Siderurgia e Metalurgia,quantidade_papeis,sQtCom,-0.344169675497,0.0
Siderurgia e Metalurgia,quantidade_papeis,mQtTw,-0.463382202705,0.0
Siderurgia e Metalurgia,quantidade_papeis,meQtTw,-0.349401849967,0.0
Siderurgia e Metalurgia,quantidade_papeis,dpQtTw,-0.885939398615,0.0
Siderurgia e Metalurgia,quantidade_papeis,vQtTw,-0.885939397508,0.0
Siderurgia e Metalurgia,quantidade_papeis,sQtTw,-0.462085831426,0.0
Siderurgia e Metalurgia,quantidade_papeis,mQtFb,-0.440899655573,0.0
Siderurgia e Metalurgia,quantidade_papeis,meQtFb,-0.347229623573,0.0
Siderurgia e Metalurgia,quantidade_papeis,dpQtFb,-0.879714468123,0.0
Siderurgia e Metalurgia,quantidade_papeis,vQtFb,-0.87971662335,0.0
Siderurgia e Metalurgia,quantidade_papeis,sQtFb,-0.448104721767,0.0
Siderurgia e Metalurgia,quantidade_papeis,mQtLk,-0.354005136529,0.0
Siderurgia e Metalurgia,quantidade_papeis,meQtLk,-0.290412764557,0.0
Siderurgia e Metalurgia,quantidade_papeis,dpQtLk,-0.846533745966,0.0
Siderurgia e Metalurgia,quantidade_papeis,vQtLk,-0.846533215333,0.0
Siderurgia e Metalurgia,quantidade_papeis,sQtLk,-0.352542724236,0.0
Siderurgia e Metalurgia,quantidade_papeis,mQtGp,-0.284885928291,0.0
Siderurgia e Metalurgia,quantidade_papeis,meQtGp,-0.277345877371,0.0
Siderurgia e Metalurgia,quantidade_papeis,dpQtGp,-0.817716457193,0.0
Siderurgia e Metalurgia,quantidade_papeis,vQtGp,-0.817716457992,0.0
Siderurgia e Metalurgia,quantidade_papeis,sQtGp,-0.284881669484,0.0
Siderurgia e Metalurgia,quantidade_papeis,mPol,-0.681242901542,0.0
Siderurgia e Metalurgia,quantidade_papeis,mePol,-0.627872826268,0.0
Siderurgia e Metalurgia,quantidade_papeis,dpPol,-0.933047665594,0.0
Siderurgia e Metalurgia,quantidade_papeis,vPol,-0.933056734513,0.0
Siderurgia e Metalurgia,quantidade_papeis,sPol,-0.655294506337,0.0
Siderurgia e Metalurgia,volume_financeiro,qt,-0.597196358759,0.0
Siderurgia e Metalurgia,volume_financeiro,mQtCom,-0.392985031705,0.0
Siderurgia e Metalurgia,volume_financeiro,meQtCom,-0.308860999652,0.0
Siderurgia e Metalurgia,volume_financeiro,dpQtCom,-0.783013884554,0.0
Siderurgia e Metalurgia,volume_financeiro,vQtCom,-0.783013886852,0.0
Siderurgia e Metalurgia,volume_financeiro,sQtCom,-0.392477479684,0.0
Siderurgia e Metalurgia,volume_financeiro,mQtTw,-0.591181079615,0.0
Siderurgia e Metalurgia,volume_financeiro,meQtTw,-0.642040970696,0.0
Siderurgia e Metalurgia,volume_financeiro,dpQtTw,-0.886900853201,0.0
Siderurgia e Metalurgia,volume_financeiro,vQtTw,-0.886900860469,0.0
Siderurgia e Metalurgia,volume_financeiro,sQtTw,-0.585044060151,0.0
Siderurgia e Metalurgia,volume_financeiro,mQtFb,-0.575840817129,0.0
Siderurgia e Metalurgia,volume_financeiro,meQtFb,-0.445789815022,0.0
Siderurgia e Metalurgia,volume_financeiro,dpQtFb,-0.879071294139,0.0
Siderurgia e Metalurgia,volume_financeiro,vQtFb,-0.879071706364,0.0
Siderurgia e Metalurgia,volume_financeiro,sQtFb,-0.569067956946,0.0
Siderurgia e Metalurgia,volume_financeiro,mQtLk,-0.457124291922,0.0
Siderurgia e Metalurgia,volume_financeiro,meQtLk,-0.328310304897,0.0
Siderurgia e Metalurgia,volume_financeiro,dpQtLk,-0.831025862228,0.0
Siderurgia e Metalurgia,volume_financeiro,vQtLk,-0.831026108203,0.0
Siderurgia e Metalurgia,volume_financeiro,sQtLk,-0.45289686407,0.0
Siderurgia e Metalurgia,volume_financeiro,mQtGp,-0.313831343868,0.0
Siderurgia e Metalurgia,volume_financeiro,meQtGp,-0.292363021697,0.0
Siderurgia e Metalurgia,volume_financeiro,dpQtGp,-0.721337860308,0.0
Siderurgia e Metalurgia,volume_financeiro,vQtGp,-0.72133785964,0.0
Siderurgia e Metalurgia,volume_financeiro,sQtGp,-0.313829491409,0.0
Siderurgia e Metalurgia,volume_financeiro,mPol,-0.727671963487,0.0
Siderurgia e Metalurgia,volume_financeiro,mePol,-0.641907324586,0.0
Siderurgia e Metalurgia,volume_financeiro,dpPol,-0.927055505199,0.0
Siderurgia e Metalurgia,volume_financeiro,vPol,-0.927218383149,0.0
Siderurgia e Metalurgia,volume_financeiro,sPol,-0.717263816882,0.0
Tecidos. Vestuario e Calcados,media,qt,-0.57743812011,0.0
Tecidos. Vestuario e Calcados,media,mQtCom,-0.530118286097,0.0
Tecidos. Vestuario e Calcados,media,meQtCom,-0.5869322999,0.0
Tecidos. Vestuario e Calcados,media,dpQtCom,-0.820530123176,0.0
Tecidos. Vestuario e Calcados,media,vQtCom,-0.820530134374,0.0
Tecidos. Vestuario e Calcados,media,sQtCom,-0.530077766597,0.0
Tecidos. Vestuario e Calcados,media,mQtTw,-0.563945207371,0.0
Tecidos. Vestuario e Calcados,media,meQtTw,-0.615632618088,0.0
Tecidos. Vestuario e Calcados,media,dpQtTw,-0.88814789532,0.0
Tecidos. Vestuario e Calcados,media,vQtTw,-0.888147642099,0.0
Tecidos. Vestuario e Calcados,media,sQtTw,-0.557205170411,0.0
Tecidos. Vestuario e Calcados,media,mQtFb,-0.521568010867,0.0
Tecidos. Vestuario e Calcados,media,meQtFb,-0.594501312107,0.0
Tecidos. Vestuario e Calcados,media,dpQtFb,-0.87239911531,0.0
Tecidos. Vestuario e Calcados,media,vQtFb,-0.872401552525,0.0
Tecidos. Vestuario e Calcados,media,sQtFb,-0.516318023565,0.0
Tecidos. Vestuario e Calcados,media,mQtLk,-0.504023940096,0.0
Tecidos. Vestuario e Calcados,media,meQtLk,-0.577845376483,0.0
Tecidos. Vestuario e Calcados,media,dpQtLk,-0.835901280264,0.0
Tecidos. Vestuario e Calcados,media,vQtLk,-0.835900486824,0.0
Tecidos. Vestuario e Calcados,media,sQtLk,-0.503774252068,0.0
Tecidos. Vestuario e Calcados,media,mQtGp,-0.564459772478,0.0
Tecidos. Vestuario e Calcados,media,meQtGp,-0.582299069446,0.0
Tecidos. Vestuario e Calcados,media,dpQtGp,-0.820062316512,0.0
Tecidos. Vestuario e Calcados,media,vQtGp,-0.820062327912,0.0
Tecidos. Vestuario e Calcados,media,sQtGp,-0.564448126422,0.0
Tecidos. Vestuario e Calcados,media,mPol,-0.682285979836,0.0
Tecidos. Vestuario e Calcados,media,mePol,-0.6886395744,0.0
Tecidos. Vestuario e Calcados,media,dpPol,-0.875937673619,0.0
Tecidos. Vestuario e Calcados,media,vPol,-0.876039355316,0.0
Tecidos. Vestuario e Calcados,media,sPol,-0.647761467457,0.0
Tecidos. Vestuario e Calcados,negocios,qt,-0.699491248625,0.0
Tecidos. Vestuario e Calcados,negocios,mQtCom,-0.338080462699,0.0
Tecidos. Vestuario e Calcados,negocios,meQtCom,-0.305541016969,0.0
Tecidos. Vestuario e Calcados,negocios,dpQtCom,-0.626435817049,0.0
Tecidos. Vestuario e Calcados,negocios,vQtCom,-0.626435798069,0.0
Tecidos. Vestuario e Calcados,negocios,sQtCom,-0.33804222247,0.0
Tecidos. Vestuario e Calcados,negocios,mQtTw,-0.436873895337,0.0
Tecidos. Vestuario e Calcados,negocios,meQtTw,-0.306487517213,0.0
Tecidos. Vestuario e Calcados,negocios,dpQtTw,-0.742637770019,0.0
Tecidos. Vestuario e Calcados,negocios,vQtTw,-0.742637686525,0.0
Tecidos. Vestuario e Calcados,negocios,sQtTw,-0.435649695654,0.0
Tecidos. Vestuario e Calcados,negocios,mQtFb,-0.383085916599,0.0
Tecidos. Vestuario e Calcados,negocios,meQtFb,-0.288231901295,0.0
Tecidos. Vestuario e Calcados,negocios,dpQtFb,-0.709104308563,0.0
Tecidos. Vestuario e Calcados,negocios,vQtFb,-0.709104172801,0.0
Tecidos. Vestuario e Calcados,negocios,sQtFb,-0.381466018692,0.0
Tecidos. Vestuario e Calcados,negocios,mQtLk,-0.320218184747,0.0
Tecidos. Vestuario e Calcados,negocios,meQtLk,-0.292040352081,0.0
Tecidos. Vestuario e Calcados,negocios,dpQtLk,-0.644206425292,0.0
Tecidos. Vestuario e Calcados,negocios,vQtLk,-0.644205835147,0.0
Tecidos. Vestuario e Calcados,negocios,sQtLk,-0.320203719925,0.0
Tecidos. Vestuario e Calcados,negocios,mQtGp,-0.300053092466,0.0
Tecidos. Vestuario e Calcados,negocios,meQtGp,-0.302402853774,0.0
Tecidos. Vestuario e Calcados,negocios,dpQtGp,-0.605504265224,0.0
Tecidos. Vestuario e Calcados,negocios,vQtGp,-0.605504273039,0.0
Tecidos. Vestuario e Calcados,negocios,sQtGp,-0.300052979177,0.0
Tecidos. Vestuario e Calcados,negocios,mPol,-0.765208959489,0.0
Tecidos. Vestuario e Calcados,negocios,mePol,-0.731671833709,0.0
Tecidos. Vestuario e Calcados,negocios,dpPol,-0.817638564433,0.0
Tecidos. Vestuario e Calcados,negocios,vPol,-0.817649623418,0.0
Tecidos. Vestuario e Calcados,negocios,sPol,-0.749970372895,0.0
Tecidos. Vestuario e Calcados,quantidade_papeis,qt,-0.501622267898,0.0
Tecidos. Vestuario e Calcados,quantidade_papeis,mQtCom,-0.224708363479,0.0
Tecidos. Vestuario e Calcados,quantidade_papeis,meQtCom,-0.187179752707,0.0
Tecidos. Vestuario e Calcados,quantidade_papeis,dpQtCom,-0.665302025527,0.0
Tecidos. Vestuario e Calcados,quantidade_papeis,vQtCom,-0.665301296444,0.0
Tecidos. Vestuario e Calcados,quantidade_papeis,sQtCom,-0.22470398047,0.0
Tecidos. Vestuario e Calcados,quantidade_papeis,mQtTw,-0.374902848982,0.0
Tecidos. Vestuario e Calcados,quantidade_papeis,meQtTw,-0.221124459353,0.0
Tecidos. Vestuario e Calcados,quantidade_papeis,dpQtTw,-0.774666116135,0.0
Tecidos. Vestuario e Calcados,quantidade_papeis,vQtTw,-0.774668078959,0.0
Tecidos. Vestuario e Calcados,quantidade_papeis,sQtTw,-0.37471557638,0.0
Tecidos. Vestuario e Calcados,quantidade_papeis,mQtFb,-0.323772660218,0.0
Tecidos. Vestuario e Calcados,quantidade_papeis,meQtFb,-0.201568746779,0.0
Tecidos. Vestuario e Calcados,quantidade_papeis,dpQtFb,-0.753855461902,0.0
Tecidos. Vestuario e Calcados,quantidade_papeis,vQtFb,-0.753856753992,0.0
Tecidos. Vestuario e Calcados,quantidade_papeis,sQtFb,-0.323683383871,0.0
Tecidos. Vestuario e Calcados,quantidade_papeis,mQtLk,-0.217298715296,0.0
Tecidos. Vestuario e Calcados,quantidade_papeis,meQtLk,-0.177704456824,0.0
Tecidos. Vestuario e Calcados,quantidade_papeis,dpQtLk,-0.681608229835,0.0
Tecidos. Vestuario e Calcados,quantidade_papeis,vQtLk,-0.681608202294,0.0
Tecidos. Vestuario e Calcados,quantidade_papeis,sQtLk,-0.217023328519,0.0
Tecidos. Vestuario e Calcados,quantidade_papeis,mQtGp,-0.186494222216,0.0
Tecidos. Vestuario e Calcados,quantidade_papeis,meQtGp,-0.186241529803,0.0
Tecidos. Vestuario e Calcados,quantidade_papeis,dpQtGp,-0.641982929422,0.0
Tecidos. Vestuario e Calcados,quantidade_papeis,vQtGp,-0.641982932603,0.0
Tecidos. Vestuario e Calcados,quantidade_papeis,sQtGp,-0.186490894263,0.0
Tecidos. Vestuario e Calcados,quantidade_papeis,mPol,-0.583916610104,0.0
Tecidos. Vestuario e Calcados,quantidade_papeis,mePol,-0.492036157047,0.0
Tecidos. Vestuario e Calcados,quantidade_papeis,dpPol,-0.801988120491,0.0
Tecidos. Vestuario e Calcados,quantidade_papeis,vPol,-0.802104868777,0.0
Tecidos. Vestuario e Calcados,quantidade_papeis,sPol,-0.466420406915,0.0
Tecidos. Vestuario e Calcados,volume_financeiro,qt,-0.572195366335,0.0
Tecidos. Vestuario e Calcados,volume_financeiro,mQtCom,-0.536774849381,0.0
Tecidos. Vestuario e Calcados,volume_financeiro,meQtCom,-0.494802368113,0.0
Tecidos. Vestuario e Calcados,volume_financeiro,dpQtCom,-0.844794111136,0.0
Tecidos. Vestuario e Calcados,volume_financeiro,vQtCom,-0.844794111708,0.0
Tecidos. Vestuario e Calcados,volume_financeiro,sQtCom,-0.535033142886,0.0
Tecidos. Vestuario e Calcados,volume_financeiro,mQtTw,-0.597601060144,0.0
Tecidos. Vestuario e Calcados,volume_financeiro,meQtTw,-0.549085130488,0.0
Tecidos. Vestuario e Calcados,volume_financeiro,dpQtTw,-0.88263883161,0.0
Tecidos. Vestuario e Calcados,volume_financeiro,vQtTw,-0.882638681868,0.0
Tecidos. Vestuario e Calcados,volume_financeiro,sQtTw,-0.594540392351,0.0
