DiadaSemana,Mes,Dia,Ano,Jornal,Quantidade
Tue,MAR,6,2012,FOLHASP,32
Tue,MAR,6,2012,ESTADAO,74
Wed,MAR,7,2012,G1,214
Wed,MAR,7,2012,FOLHASP,32
Wed,MAR,7,2012,ESTADAO,75
Thu,MAR,8,2012,G1,199
Thu,MAR,8,2012,FOLHASP,37
Thu,MAR,8,2012,ESTADAO,67
Fri,MAR,9,2012,G1,215
Fri,MAR,9,2012,FOLHASP,37
Fri,MAR,9,2012,ESTADAO,78
Sat,MAR,10,2012,G1,24
Sat,MAR,10,2012,FOLHASP,8
Sat,MAR,10,2012,ESTADAO,21
Sun,MAR,11,2012,G1,25
Sun,MAR,11,2012,FOLHASP,2
Sun,MAR,11,2012,ESTADAO,25
Mon,MAR,12,2012,G1,158
Mon,MAR,12,2012,FOLHASP,34
Mon,MAR,12,2012,ESTADAO,59
Tue,MAR,13,2012,G1,198
Tue,MAR,13,2012,FOLHASP,38
Tue,MAR,13,2012,ESTADAO,73
Wed,MAR,14,2012,G1,169
Wed,MAR,14,2012,FOLHASP,31
Wed,MAR,14,2012,ESTADAO,73
Thu,MAR,15,2012,G1,235
Thu,MAR,15,2012,FOLHASP,35
Thu,MAR,15,2012,ESTADAO,72
Fri,MAR,16,2012,G1,162
Fri,MAR,16,2012,FOLHASP,33
Fri,MAR,16,2012,ESTADAO,53
Sat,MAR,17,2012,G1,40
Sat,MAR,17,2012,FOLHASP,6
Sat,MAR,17,2012,ESTADAO,24
Sun,MAR,18,2012,G1,48
Sun,MAR,18,2012,FOLHASP,6
Sun,MAR,18,2012,ESTADAO,28
Mon,MAR,19,2012,G1,153
Mon,MAR,19,2012,FOLHASP,25
Mon,MAR,19,2012,ESTADAO,65
Tue,MAR,20,2012,G1,170
Tue,MAR,20,2012,FOLHASP,31
Tue,MAR,20,2012,ESTADAO,71
Wed,MAR,21,2012,G1,224
Wed,MAR,21,2012,FOLHASP,42
Wed,MAR,21,2012,ESTADAO,94
Thu,MAR,22,2012,G1,197
Thu,MAR,22,2012,FOLHASP,30
Thu,MAR,22,2012,ESTADAO,76
Fri,MAR,23,2012,G1,185
Fri,MAR,23,2012,FOLHASP,31
Fri,MAR,23,2012,ESTADAO,74
Sat,MAR,24,2012,G1,17
Sat,MAR,24,2012,FOLHASP,7
Sat,MAR,24,2012,ESTADAO,22
Sun,MAR,25,2012,G1,47
Sun,MAR,25,2012,FOLHASP,8
Sun,MAR,25,2012,ESTADAO,13
Mon,MAR,26,2012,G1,201
Mon,MAR,26,2012,FOLHASP,31
Mon,MAR,26,2012,ESTADAO,59
Tue,MAR,27,2012,G1,190
Tue,MAR,27,2012,FOLHASP,32
Tue,MAR,27,2012,ESTADAO,85
Wed,MAR,28,2012,G1,191
Wed,MAR,28,2012,FOLHASP,28
Wed,MAR,28,2012,ESTADAO,92
Thu,MAR,29,2012,G1,231
Thu,MAR,29,2012,FOLHASP,33
Thu,MAR,29,2012,ESTADAO,92
Fri,MAR,30,2012,G1,175
Fri,MAR,30,2012,FOLHASP,31
Fri,MAR,30,2012,ESTADAO,85
Sat,MAR,31,2012,G1,36
Sat,MAR,31,2012,FOLHASP,8
Sat,MAR,31,2012,ESTADAO,31
Sun,ABR,1,2012,G1,30
Sun,ABR,1,2012,FOLHASP,8
Sun,ABR,1,2012,ESTADAO,21
Mon,ABR,2,2012,G1,201
Mon,ABR,2,2012,FOLHASP,33
Mon,ABR,2,2012,ESTADAO,47
Tue,ABR,3,2012,G1,250
Tue,ABR,3,2012,FOLHASP,41
Tue,ABR,3,2012,ESTADAO,73
Wed,ABR,4,2012,G1,189
Wed,ABR,4,2012,FOLHASP,36
Wed,ABR,4,2012,ESTADAO,78
Thu,ABR,5,2012,G1,162
Thu,ABR,5,2012,FOLHASP,28
Thu,ABR,5,2012,ESTADAO,59
Fri,ABR,6,2012,G1,58
Fri,ABR,6,2012,FOLHASP,6
Fri,ABR,6,2012,ESTADAO,30
Sat,ABR,7,2012,G1,21
Sat,ABR,7,2012,FOLHASP,6
Sat,ABR,7,2012,ESTADAO,23
Sun,ABR,8,2012,G1,27
Sun,ABR,8,2012,FOLHASP,6
Sun,ABR,8,2012,ESTADAO,15
Mon,ABR,9,2012,G1,181
Mon,ABR,9,2012,FOLHASP,31
Mon,ABR,9,2012,ESTADAO,46
Tue,ABR,10,2012,G1,223
Tue,ABR,10,2012,FOLHASP,38
Tue,ABR,10,2012,ESTADAO,65
Wed,ABR,11,2012,G1,174
Wed,ABR,11,2012,FOLHASP,37
Wed,ABR,11,2012,ESTADAO,55
Thu,ABR,12,2012,G1,198
Thu,ABR,12,2012,FOLHASP,38
Thu,ABR,12,2012,ESTADAO,65
Fri,ABR,13,2012,G1,199
Fri,ABR,13,2012,FOLHASP,36
Fri,ABR,13,2012,ESTADAO,59
Sat,ABR,14,2012,G1,18
Sat,ABR,14,2012,FOLHASP,9
Sat,ABR,14,2012,ESTADAO,25
Sun,ABR,15,2012,G1,22
Sun,ABR,15,2012,FOLHASP,5
Sun,ABR,15,2012,ESTADAO,24
Mon,ABR,16,2012,G1,209
Mon,ABR,16,2012,FOLHASP,36
Mon,ABR,16,2012,ESTADAO,46
Tue,ABR,17,2012,G1,288
Tue,ABR,17,2012,FOLHASP,33
Tue,ABR,17,2012,ESTADAO,80
Wed,ABR,18,2012,G1,254
Wed,ABR,18,2012,FOLHASP,43
Wed,ABR,18,2012,ESTADAO,70
Thu,ABR,19,2012,G1,223
Thu,ABR,19,2012,FOLHASP,38
Thu,ABR,19,2012,ESTADAO,83
Fri,ABR,20,2012,G1,207
Fri,ABR,20,2012,FOLHASP,28
Fri,ABR,20,2012,ESTADAO,68
Sat,ABR,21,2012,G1,32
Sat,ABR,21,2012,FOLHASP,6
Sat,ABR,21,2012,ESTADAO,32
Sun,ABR,22,2012,G1,50
Sun,ABR,22,2012,FOLHASP,13
Sun,ABR,22,2012,ESTADAO,34
Mon,ABR,23,2012,G1,211
Mon,ABR,23,2012,FOLHASP,39
Mon,ABR,23,2012,ESTADAO,60
Tue,ABR,24,2012,G1,230
Tue,ABR,24,2012,FOLHASP,39
Tue,ABR,24,2012,ESTADAO,67
Wed,ABR,25,2012,G1,251
Wed,ABR,25,2012,FOLHASP,42
Wed,ABR,25,2012,ESTADAO,67
Thu,ABR,26,2012,G1,241
Thu,ABR,26,2012,FOLHASP,41
Thu,ABR,26,2012,ESTADAO,88
Fri,ABR,27,2012,G1,172
Fri,ABR,27,2012,FOLHASP,46
Fri,ABR,27,2012,ESTADAO,60
Sat,ABR,28,2012,G1,39
Sat,ABR,28,2012,FOLHASP,5
Sat,ABR,28,2012,ESTADAO,25
Sun,ABR,29,2012,G1,57
Sun,ABR,29,2012,FOLHASP,8
Sun,ABR,29,2012,ESTADAO,22
Mon,ABR,30,2012,G1,178
Mon,ABR,30,2012,FOLHASP,35
Mon,ABR,30,2012,ESTADAO,45
Tue,MAI,1,2012,G1,113
Tue,MAI,1,2012,FOLHASP,20
Tue,MAI,1,2012,ESTADAO,39
Wed,MAI,2,2012,G1,208
Wed,MAI,2,2012,FOLHASP,37
Wed,MAI,2,2012,ESTADAO,56
Thu,MAI,3,2012,G1,237
Thu,MAI,3,2012,FOLHASP,43
Thu,MAI,3,2012,ESTADAO,78
Fri,MAI,4,2012,G1,196
Fri,MAI,4,2012,FOLHASP,43
Fri,MAI,4,2012,ESTADAO,62
Sat,MAI,5,2012,G1,34
Sat,MAI,5,2012,FOLHASP,9
Sat,MAI,5,2012,ESTADAO,22
Sun,MAI,6,2012,G1,41
Sun,MAI,6,2012,FOLHASP,7
Sun,MAI,6,2012,ESTADAO,26
Mon,MAI,7,2012,G1,224
Mon,MAI,7,2012,FOLHASP,48
Mon,MAI,7,2012,ESTADAO,58
Tue,MAI,8,2012,G1,219
Tue,MAI,8,2012,FOLHASP,51
Tue,MAI,8,2012,ESTADAO,78
Wed,MAI,9,2012,G1,236
Wed,MAI,9,2012,FOLHASP,47
Wed,MAI,9,2012,ESTADAO,78
Thu,MAI,10,2012,G1,255
Thu,MAI,10,2012,FOLHASP,47
Thu,MAI,10,2012,ESTADAO,91
Fri,MAI,11,2012,G1,199
Fri,MAI,11,2012,FOLHASP,36
Fri,MAI,11,2012,ESTADAO,78
Sat,MAI,12,2012,G1,29
Sat,MAI,12,2012,FOLHASP,10
Sat,MAI,12,2012,ESTADAO,35
Sun,MAI,13,2012,G1,47
Sun,MAI,13,2012,FOLHASP,11
Sun,MAI,13,2012,ESTADAO,31
Mon,MAI,14,2012,G1,181
Mon,MAI,14,2012,FOLHASP,54
Mon,MAI,14,2012,ESTADAO,62
Tue,MAI,15,2012,G1,238
Tue,MAI,15,2012,FOLHASP,59
Tue,MAI,15,2012,ESTADAO,92
Wed,MAI,16,2012,G1,233
Wed,MAI,16,2012,FOLHASP,41
Wed,MAI,16,2012,ESTADAO,67
Thu,MAI,17,2012,G1,234
Thu,MAI,17,2012,FOLHASP,47
Thu,MAI,17,2012,ESTADAO,23
Fri,MAI,18,2012,G1,199
Fri,MAI,18,2012,FOLHASP,39
Fri,MAI,18,2012,ESTADAO,65
Sat,MAI,19,2012,G1,31
Sat,MAI,19,2012,FOLHASP,8
Sat,MAI,19,2012,ESTADAO,26
Sun,MAI,20,2012,G1,31
Sun,MAI,20,2012,FOLHASP,8
Sun,MAI,20,2012,ESTADAO,33
Mon,MAI,21,2012,G1,208
Mon,MAI,21,2012,FOLHASP,50
Mon,MAI,21,2012,ESTADAO,83
Tue,MAI,22,2012,G1,253
Tue,MAI,22,2012,FOLHASP,50
Tue,MAI,22,2012,ESTADAO,123
Wed,MAI,23,2012,G1,225
Wed,MAI,23,2012,FOLHASP,36
Wed,MAI,23,2012,ESTADAO,79
Thu,MAI,24,2012,G1,224
Thu,MAI,24,2012,FOLHASP,40
Thu,MAI,24,2012,ESTADAO,95
Fri,MAI,25,2012,G1,194
Fri,MAI,25,2012,FOLHASP,30
Fri,MAI,25,2012,ESTADAO,66
Sat,MAI,26,2012,G1,21
Sat,MAI,26,2012,FOLHASP,13
Sat,MAI,26,2012,ESTADAO,29
Sun,MAI,27,2012,G1,41
Sun,MAI,27,2012,FOLHASP,7
Sun,MAI,27,2012,ESTADAO,29
Mon,MAI,28,2012,G1,194
Mon,MAI,28,2012,FOLHASP,36
Mon,MAI,28,2012,ESTADAO,54
Tue,MAI,29,2012,G1,248
Tue,MAI,29,2012,FOLHASP,52
Tue,MAI,29,2012,ESTADAO,84
Wed,MAI,30,2012,G1,286
Wed,MAI,30,2012,FOLHASP,57
Wed,MAI,30,2012,ESTADAO,110
Thu,MAI,31,2012,G1,266
Thu,MAI,31,2012,FOLHASP,52
Thu,MAI,31,2012,ESTADAO,94
Fri,JUN,1,2012,G1,267
Fri,JUN,1,2012,FOLHASP,43
Fri,JUN,1,2012,ESTADAO,123
Sat,JUN,2,2012,G1,26
Sat,JUN,2,2012,FOLHASP,12
Sat,JUN,2,2012,ESTADAO,37
Sun,JUN,3,2012,G1,35
Sun,JUN,3,2012,FOLHASP,6
Sun,JUN,3,2012,ESTADAO,26
Mon,JUN,4,2012,G1,275
Mon,JUN,4,2012,FOLHASP,32
Mon,JUN,4,2012,ESTADAO,85
Tue,JUN,5,2012,G1,308
Tue,JUN,5,2012,FOLHASP,46
Tue,JUN,5,2012,ESTADAO,91
Wed,JUN,6,2012,G1,317
Wed,JUN,6,2012,FOLHASP,37
Wed,JUN,6,2012,ESTADAO,77
Thu,JUN,7,2012,G1,116
Thu,JUN,7,2012,FOLHASP,17
Thu,JUN,7,2012,ESTADAO,80
Fri,JUN,8,2012,G1,178
Fri,JUN,8,2012,FOLHASP,27
Fri,JUN,8,2012,ESTADAO,61
Sat,JUN,9,2012,G1,57
Sat,JUN,9,2012,FOLHASP,6
Sat,JUN,9,2012,ESTADAO,36
Sun,JUN,10,2012,G1,42
Sun,JUN,10,2012,FOLHASP,5
Sun,JUN,10,2012,ESTADAO,20
Mon,JUN,11,2012,G1,281
Mon,JUN,11,2012,FOLHASP,48
Mon,JUN,11,2012,ESTADAO,55
Tue,JUN,12,2012,G1,287
Tue,JUN,12,2012,FOLHASP,53
Tue,JUN,12,2012,ESTADAO,70
Wed,JUN,13,2012,G1,275
Wed,JUN,13,2012,FOLHASP,46
Wed,JUN,13,2012,ESTADAO,68
Thu,JUN,14,2012,G1,311
Thu,JUN,14,2012,FOLHASP,48
Thu,JUN,14,2012,ESTADAO,63
Fri,JUN,15,2012,G1,284
Fri,JUN,15,2012,FOLHASP,47
Fri,JUN,15,2012,ESTADAO,63
Sat,JUN,16,2012,G1,38
Sat,JUN,16,2012,FOLHASP,12
Sat,JUN,16,2012,ESTADAO,28
Sun,JUN,17,2012,G1,51
Sun,JUN,17,2012,FOLHASP,13
Sun,JUN,17,2012,ESTADAO,29
Mon,JUN,18,2012,G1,287
Mon,JUN,18,2012,FOLHASP,45
Mon,JUN,18,2012,ESTADAO,60
Tue,JUN,19,2012,G1,294
Tue,JUN,19,2012,FOLHASP,37
Tue,JUN,19,2012,ESTADAO,76
Wed,JUN,20,2012,G1,255
Wed,JUN,20,2012,FOLHASP,75
Wed,JUN,20,2012,ESTADAO,84
Thu,JUN,21,2012,G1,266
Thu,JUN,21,2012,FOLHASP,90
Thu,JUN,21,2012,ESTADAO,67
Fri,JUN,22,2012,G1,214
Fri,JUN,22,2012,FOLHASP,87
Fri,JUN,22,2012,ESTADAO,75
Sat,JUN,23,2012,G1,13
Sat,JUN,23,2012,FOLHASP,27
Sat,JUN,23,2012,ESTADAO,18
Sun,JUN,24,2012,G1,38
Sun,JUN,24,2012,FOLHASP,29
Sun,JUN,24,2012,ESTADAO,22
Mon,JUN,25,2012,G1,272
Mon,JUN,25,2012,FOLHASP,87
Mon,JUN,25,2012,ESTADAO,65
Tue,JUN,26,2012,G1,309
Tue,JUN,26,2012,FOLHASP,79
Tue,JUN,26,2012,ESTADAO,72
Wed,JUN,27,2012,G1,347
Wed,JUN,27,2012,FOLHASP,103
Wed,JUN,27,2012,ESTADAO,104
Thu,JUN,28,2012,G1,338
Thu,JUN,28,2012,FOLHASP,92
Thu,JUN,28,2012,ESTADAO,91
Fri,JUN,29,2012,G1,289
Fri,JUN,29,2012,FOLHASP,80
Fri,JUN,29,2012,ESTADAO,73
Sat,JUN,30,2012,G1,19
Sat,JUN,30,2012,FOLHASP,31
Sat,JUN,30,2012,ESTADAO,23
Sun,JUL,1,2012,G1,35
Sun,JUL,1,2012,FOLHASP,16
Sun,JUL,1,2012,ESTADAO,27
Mon,JUL,2,2012,G1,240
Mon,JUL,2,2012,FOLHASP,82
Mon,JUL,2,2012,ESTADAO,61
Tue,JUL,3,2012,G1,294
Tue,JUL,3,2012,FOLHASP,74
Tue,JUL,3,2012,ESTADAO,87
Wed,JUL,4,2012,G1,260
Wed,JUL,4,2012,FOLHASP,99
Wed,JUL,4,2012,ESTADAO,90
Thu,JUL,5,2012,G1,257
Thu,JUL,5,2012,FOLHASP,98
Thu,JUL,5,2012,ESTADAO,77
Fri,JUL,6,2012,G1,192
Fri,JUL,6,2012,FOLHASP,85
Fri,JUL,6,2012,ESTADAO,61
Sat,JUL,7,2012,G1,29
Sat,JUL,7,2012,FOLHASP,26
Sat,JUL,7,2012,ESTADAO,22
Sun,JUL,8,2012,G1,46
Sun,JUL,8,2012,FOLHASP,12
Sun,JUL,8,2012,ESTADAO,21
Mon,JUL,9,2012,G1,217
Mon,JUL,9,2012,FOLHASP,70
Mon,JUL,9,2012,ESTADAO,63
Tue,JUL,10,2012,G1,261
Tue,JUL,10,2012,FOLHASP,84
Tue,JUL,10,2012,ESTADAO,63
Wed,JUL,11,2012,G1,305
Wed,JUL,11,2012,FOLHASP,105
Wed,JUL,11,2012,ESTADAO,77
Thu,JUL,12,2012,G1,256
Thu,JUL,12,2012,FOLHASP,91
Thu,JUL,12,2012,ESTADAO,89
Fri,JUL,13,2012,G1,182
Fri,JUL,13,2012,FOLHASP,86
Fri,JUL,13,2012,ESTADAO,62
Sat,JUL,14,2012,G1,34
Sat,JUL,14,2012,FOLHASP,16
Sat,JUL,14,2012,ESTADAO,31
Sun,JUL,15,2012,G1,33
Sun,JUL,15,2012,FOLHASP,28
Sun,JUL,15,2012,ESTADAO,31
Mon,JUL,16,2012,G1,266
Mon,JUL,16,2012,FOLHASP,91
Mon,JUL,16,2012,ESTADAO,67
Tue,JUL,17,2012,G1,241
Tue,JUL,17,2012,FOLHASP,73
Tue,JUL,17,2012,ESTADAO,63
Wed,JUL,18,2012,G1,255
Wed,JUL,18,2012,FOLHASP,76
Wed,JUL,18,2012,ESTADAO,52
Thu,JUL,19,2012,G1,282
Thu,JUL,19,2012,FOLHASP,91
Thu,JUL,19,2012,ESTADAO,43
Fri,JUL,20,2012,G1,220
Fri,JUL,20,2012,FOLHASP,87
Fri,JUL,20,2012,ESTADAO,158
Sat,JUL,21,2012,G1,26
Sat,JUL,21,2012,FOLHASP,19
Sat,JUL,21,2012,ESTADAO,16
Sun,JUL,22,2012,G1,46
Sun,JUL,22,2012,FOLHASP,18
Sun,JUL,22,2012,ESTADAO,29
Mon,JUL,23,2012,G1,274
Mon,JUL,23,2012,FOLHASP,90
Mon,JUL,23,2012,ESTADAO,69
Tue,JUL,24,2012,G1,273
Tue,JUL,24,2012,FOLHASP,97
Tue,JUL,24,2012,ESTADAO,77
Wed,JUL,25,2012,G1,266
Wed,JUL,25,2012,FOLHASP,104
Wed,JUL,25,2012,ESTADAO,77
Thu,JUL,26,2012,G1,298
Thu,JUL,26,2012,FOLHASP,117
Thu,JUL,26,2012,ESTADAO,87
Fri,JUL,27,2012,G1,249
Fri,JUL,27,2012,FOLHASP,91
Fri,JUL,27,2012,ESTADAO,77
Sat,JUL,28,2012,G1,15
Sat,JUL,28,2012,FOLHASP,27
Sat,JUL,28,2012,ESTADAO,15
Sun,JUL,29,2012,G1,32
Sun,JUL,29,2012,FOLHASP,41
Sun,JUL,29,2012,ESTADAO,21
Mon,JUL,30,2012,G1,203
Mon,JUL,30,2012,FOLHASP,96
Mon,JUL,30,2012,ESTADAO,63
Tue,JUL,31,2012,G1,342
Tue,JUL,31,2012,FOLHASP,117
Tue,JUL,31,2012,ESTADAO,98
Wed,AGO,1,2012,G1,261
Wed,AGO,1,2012,FOLHASP,107
Wed,AGO,1,2012,ESTADAO,86
Thu,AGO,2,2012,G1,303
Thu,AGO,2,2012,FOLHASP,117
Thu,AGO,2,2012,ESTADAO,82
Fri,AGO,3,2012,G1,232
Fri,AGO,3,2012,FOLHASP,101
Fri,AGO,3,2012,ESTADAO,77
Sat,AGO,4,2012,G1,26
Sat,AGO,4,2012,FOLHASP,26
Sat,AGO,4,2012,ESTADAO,15
Sun,AGO,5,2012,G1,39
Sun,AGO,5,2012,FOLHASP,25
Sun,AGO,5,2012,ESTADAO,17
Mon,AGO,6,2012,G1,294
Mon,AGO,6,2012,FOLHASP,105
Mon,AGO,6,2012,ESTADAO,59
Tue,AGO,7,2012,G1,285
Tue,AGO,7,2012,FOLHASP,92
Tue,AGO,7,2012,ESTADAO,59
Wed,AGO,8,2012,G1,313
Wed,AGO,8,2012,FOLHASP,124
Wed,AGO,8,2012,ESTADAO,76
Thu,AGO,9,2012,G1,301
Thu,AGO,9,2012,FOLHASP,98
Thu,AGO,9,2012,ESTADAO,85
Fri,AGO,10,2012,G1,214
Fri,AGO,10,2012,FOLHASP,87
Fri,AGO,10,2012,ESTADAO,70
Sat,AGO,11,2012,G1,18
Sat,AGO,11,2012,FOLHASP,22
Sat,AGO,11,2012,ESTADAO,26
Sun,AGO,12,2012,G1,38
Sun,AGO,12,2012,FOLHASP,17
Sun,AGO,12,2012,ESTADAO,25
Mon,AGO,13,2012,G1,234
Mon,AGO,13,2012,FOLHASP,95
Mon,AGO,13,2012,ESTADAO,61
Tue,AGO,14,2012,G1,339
Tue,AGO,14,2012,FOLHASP,111
Tue,AGO,14,2012,ESTADAO,86
Wed,AGO,15,2012,G1,285
Wed,AGO,15,2012,FOLHASP,117
Wed,AGO,15,2012,ESTADAO,64
Thu,AGO,16,2012,G1,285
Thu,AGO,16,2012,FOLHASP,100
Thu,AGO,16,2012,ESTADAO,88
Fri,AGO,17,2012,G1,197
Fri,AGO,17,2012,FOLHASP,91
Fri,AGO,17,2012,ESTADAO,76
Sat,AGO,18,2012,G1,18
Sat,AGO,18,2012,FOLHASP,26
Sat,AGO,18,2012,ESTADAO,27
Sun,AGO,19,2012,G1,33
Sun,AGO,19,2012,FOLHASP,42
Sun,AGO,19,2012,ESTADAO,24
Mon,AGO,20,2012,G1,247
Mon,AGO,20,2012,FOLHASP,89
Mon,AGO,20,2012,ESTADAO,48
Tue,AGO,21,2012,G1,250
Tue,AGO,21,2012,FOLHASP,98
Tue,AGO,21,2012,ESTADAO,55
Wed,AGO,22,2012,G1,263
Wed,AGO,22,2012,FOLHASP,89
Wed,AGO,22,2012,ESTADAO,80
Thu,AGO,23,2012,G1,258
Thu,AGO,23,2012,FOLHASP,102
Thu,AGO,23,2012,ESTADAO,86
Fri,AGO,24,2012,G1,195
Fri,AGO,24,2012,FOLHASP,81
Fri,AGO,24,2012,ESTADAO,65
Sat,AGO,25,2012,G1,27
Sat,AGO,25,2012,FOLHASP,25
Sat,AGO,25,2012,ESTADAO,20
Sun,AGO,26,2012,G1,52
Sun,AGO,26,2012,FOLHASP,29
Sun,AGO,26,2012,ESTADAO,22
Mon,AGO,27,2012,G1,251
Mon,AGO,27,2012,FOLHASP,97
Mon,AGO,27,2012,ESTADAO,41
Tue,AGO,28,2012,G1,302
Tue,AGO,28,2012,FOLHASP,103
Tue,AGO,28,2012,ESTADAO,59
Wed,AGO,29,2012,G1,328
Wed,AGO,29,2012,FOLHASP,131
Wed,AGO,29,2012,ESTADAO,69
Thu,AGO,30,2012,G1,331
Thu,AGO,30,2012,FOLHASP,119
Thu,AGO,30,2012,ESTADAO,88
Fri,AGO,31,2012,G1,271
Fri,AGO,31,2012,FOLHASP,89
Fri,AGO,31,2012,ESTADAO,76
Sat,SET,1,2012,G1,36
Sat,SET,1,2012,FOLHASP,24
Sat,SET,1,2012,ESTADAO,41
Sun,SET,2,2012,G1,30
Sun,SET,2,2012,FOLHASP,26
Sun,SET,2,2012,ESTADAO,20
Mon,SET,3,2012,G1,191
Mon,SET,3,2012,FOLHASP,106
Mon,SET,3,2012,ESTADAO,74
Tue,SET,4,2012,G1,244
Tue,SET,4,2012,FOLHASP,86
Tue,SET,4,2012,ESTADAO,80
Wed,SET,5,2012,G1,226
Wed,SET,5,2012,FOLHASP,98
Wed,SET,5,2012,ESTADAO,67
Thu,SET,6,2012,G1,230
Thu,SET,6,2012,FOLHASP,94
Thu,SET,6,2012,ESTADAO,85
Fri,SET,7,2012,G1,77
Fri,SET,7,2012,FOLHASP,35
Fri,SET,7,2012,ESTADAO,59
Sat,SET,8,2012,G1,20
Sat,SET,8,2012,FOLHASP,17
Sat,SET,8,2012,ESTADAO,30
Sun,SET,9,2012,G1,23
Sun,SET,9,2012,FOLHASP,20
Sun,SET,9,2012,ESTADAO,23
Mon,SET,10,2012,G1,204
Mon,SET,10,2012,FOLHASP,106
Mon,SET,10,2012,ESTADAO,61
Tue,SET,11,2012,G1,225
Tue,SET,11,2012,FOLHASP,97
Tue,SET,11,2012,ESTADAO,81
Wed,SET,12,2012,G1,234
Wed,SET,12,2012,FOLHASP,95
Wed,SET,12,2012,ESTADAO,98
Thu,SET,13,2012,G1,237
Thu,SET,13,2012,FOLHASP,102
Thu,SET,13,2012,ESTADAO,84
Fri,SET,14,2012,G1,211
Fri,SET,14,2012,FOLHASP,102
Fri,SET,14,2012,ESTADAO,96
Sat,SET,15,2012,G1,18
Sat,SET,15,2012,FOLHASP,22
Sat,SET,15,2012,ESTADAO,32
Sun,SET,16,2012,G1,15
Sun,SET,16,2012,FOLHASP,14
Sun,SET,16,2012,ESTADAO,26
Mon,SET,17,2012,G1,206
Mon,SET,17,2012,FOLHASP,107
Mon,SET,17,2012,ESTADAO,87
Tue,SET,18,2012,G1,240
Tue,SET,18,2012,FOLHASP,105
Tue,SET,18,2012,ESTADAO,73
Wed,SET,19,2012,G1,209
Wed,SET,19,2012,FOLHASP,59
Wed,SET,19,2012,ESTADAO,94
Thu,SET,20,2012,G1,207
Thu,SET,20,2012,FOLHASP,72
Thu,SET,20,2012,ESTADAO,91
Fri,SET,21,2012,G1,201
Fri,SET,21,2012,FOLHASP,65
Fri,SET,21,2012,ESTADAO,69
Sat,SET,22,2012,G1,24
Sat,SET,22,2012,FOLHASP,26
Sat,SET,22,2012,ESTADAO,31
Sun,SET,23,2012,G1,28
Sun,SET,23,2012,FOLHASP,33
Sun,SET,23,2012,ESTADAO,31
Mon,SET,24,2012,G1,216
Mon,SET,24,2012,FOLHASP,62
Mon,SET,24,2012,ESTADAO,75
Tue,SET,25,2012,G1,248
Tue,SET,25,2012,FOLHASP,71
Tue,SET,25,2012,ESTADAO,82
Wed,SET,26,2012,G1,209
Wed,SET,26,2012,FOLHASP,71
Wed,SET,26,2012,ESTADAO,88
Thu,SET,27,2012,G1,258
Thu,SET,27,2012,FOLHASP,69
Thu,SET,27,2012,ESTADAO,100
Fri,SET,28,2012,G1,208
Fri,SET,28,2012,FOLHASP,65
Fri,SET,28,2012,ESTADAO,89
Sat,SET,29,2012,G1,27
Sat,SET,29,2012,FOLHASP,30
Sat,SET,29,2012,ESTADAO,34
Sun,SET,30,2012,G1,36
Sun,SET,30,2012,FOLHASP,25
Sun,SET,30,2012,ESTADAO,25
Mon,OUT,1,2012,G1,222
Mon,OUT,1,2012,FOLHASP,69
Mon,OUT,1,2012,ESTADAO,74
Tue,OUT,2,2012,G1,217
Tue,OUT,2,2012,FOLHASP,50
Tue,OUT,2,2012,ESTADAO,64
Wed,OUT,3,2012,G1,196
Wed,OUT,3,2012,FOLHASP,51
Wed,OUT,3,2012,ESTADAO,83
Thu,OUT,4,2012,G1,231
Thu,OUT,4,2012,FOLHASP,70
Thu,OUT,4,2012,ESTADAO,64
Fri,OUT,5,2012,G1,194
Fri,OUT,5,2012,FOLHASP,55
Fri,OUT,5,2012,ESTADAO,58
Sat,OUT,6,2012,G1,16
Sat,OUT,6,2012,FOLHASP,23
Sat,OUT,6,2012,ESTADAO,21
Sun,OUT,7,2012,G1,24
Sun,OUT,7,2012,FOLHASP,22
Sun,OUT,7,2012,ESTADAO,17
Mon,OUT,8,2012,G1,222
Mon,OUT,8,2012,FOLHASP,57
Mon,OUT,8,2012,ESTADAO,95
Tue,OUT,9,2012,G1,231
Tue,OUT,9,2012,FOLHASP,65
Tue,OUT,9,2012,ESTADAO,77
Wed,OUT,10,2012,G1,264
Wed,OUT,10,2012,FOLHASP,65
Wed,OUT,10,2012,ESTADAO,101
Thu,OUT,11,2012,G1,199
Thu,OUT,11,2012,FOLHASP,57
Thu,OUT,11,2012,ESTADAO,64
Fri,OUT,12,2012,G1,72
Fri,OUT,12,2012,FOLHASP,22
Fri,OUT,12,2012,ESTADAO,54
Sat,OUT,13,2012,G1,30
Sat,OUT,13,2012,FOLHASP,16
Sat,OUT,13,2012,ESTADAO,25
Sun,OUT,14,2012,G1,20
Sun,OUT,14,2012,FOLHASP,12
Sun,OUT,14,2012,ESTADAO,32
Mon,OUT,15,2012,G1,240
Mon,OUT,15,2012,FOLHASP,56
Mon,OUT,15,2012,ESTADAO,71
Tue,OUT,16,2012,G1,250
Tue,OUT,16,2012,FOLHASP,65
Tue,OUT,16,2012,ESTADAO,65
Wed,OUT,17,2012,G1,274
Wed,OUT,17,2012,FOLHASP,71
Wed,OUT,17,2012,ESTADAO,87
Thu,OUT,18,2012,G1,260
Thu,OUT,18,2012,FOLHASP,81
Thu,OUT,18,2012,ESTADAO,108
